ObjectID,Date,Sample_ID,Parameter,Results,Units,CAS,HRV,Units1,HRV_Types,Name,Description,Address,City_1,State,Zip,x,y
4223,Feb14,1050Feb14,Chloromethane,1.2,ug/m3,74-87-3,206544,ug/m3,PEL,,Volunteer,3454 43rd Ave S,Minneapolis,MN,55406,-10376256.6763,5612050.7019
4224,Feb14,1050Feb14,Dichlorodifluoromethane,3.2,ug/m3,75-71-8,4950000,ug/m3,REL,,Volunteer,3454 43rd Ave S,Minneapolis,MN,55406,-10376256.6763,5612050.7019
4225,Feb14,1050Feb14,Ethanol,11.8,ug/m3,64-17-5,1900000,ug/m3,REL,,Volunteer,3454 43rd Ave S,Minneapolis,MN,55406,-10376256.6763,5612050.7019
4226,Feb14,1050Feb14,Methylene Chloride,11.5,ug/m3,75-09-2,20,ug/m3,HRV,,Volunteer,3454 43rd Ave S,Minneapolis,MN,55406,-10376256.6763,5612050.7019
4227,Feb14,1050Feb14,Propylene,2.4,ug/m3,115-07-1,1050000,ug/m3,REL,,Volunteer,3454 43rd Ave S,Minneapolis,MN,55406,-10376256.6763,5612050.7019
4228,Feb14,1050Feb14,Toluene,2.7,ug/m3,108-88-3,400,ug/m3,HRV,,Volunteer,3454 43rd Ave S,Minneapolis,MN,55406,-10376256.6763,5612050.7019
4229,Feb14,1080Feb14,Acetone,4.1,ug/m3,67-64-1,590000,ug/m3,REL,Falconer's Cleaners SW Corner,business,1229 Lake St E,Minneapolis,MN,55406,-10381339.942,5613391.3175
4230,Feb14,1080Feb14,Benzene,1.2,ug/m3,71-43-2,1.3,ug/m3,HRV,Falconer's Cleaners SW Corner,business,1229 Lake St E,Minneapolis,MN,55406,-10381339.942,5613391.3175
4231,Feb14,1080Feb14,Chloromethane,1.4,ug/m3,74-87-3,206544,ug/m3,PEL,Falconer's Cleaners SW Corner,business,1229 Lake St E,Minneapolis,MN,55406,-10381339.942,5613391.3175
4232,Feb14,1080Feb14,Dichlorodifluoromethane,2.6,ug/m3,75-71-8,4950000,ug/m3,REL,Falconer's Cleaners SW Corner,business,1229 Lake St E,Minneapolis,MN,55406,-10381339.942,5613391.3175
4233,Feb14,1080Feb14,Ethanol,7.4,ug/m3,64-17-5,1900000,ug/m3,REL,Falconer's Cleaners SW Corner,business,1229 Lake St E,Minneapolis,MN,55406,-10381339.942,5613391.3175
4234,Feb14,1080Feb14,Methylene Chloride,2.3,ug/m3,75-09-2,20,ug/m3,HRV,Falconer's Cleaners SW Corner,business,1229 Lake St E,Minneapolis,MN,55406,-10381339.942,5613391.3175
4235,Feb14,1080Feb14,Propylene,1.9,ug/m3,115-07-1,1050000,ug/m3,REL,Falconer's Cleaners SW Corner,business,1229 Lake St E,Minneapolis,MN,55406,-10381339.942,5613391.3175
4236,Feb14,1080Feb14,Tetrachloroethene,819,ug/m3,127-18-4,2,ug/m3,RAA,Falconer's Cleaners SW Corner,business,1229 Lake St E,Minneapolis,MN,55406,-10381339.942,5613391.3175
4237,Feb14,1080Feb14,Toluene,2.1,ug/m3,108-88-3,400,ug/m3,HRV,Falconer's Cleaners SW Corner,business,1229 Lake St E,Minneapolis,MN,55406,-10381339.942,5613391.3175
4238,Feb14,1080Feb14,Trichlorofluoromethane,1.5,ug/m3,75-69-4,5600000,ug/m3,REL,Falconer's Cleaners SW Corner,business,1229 Lake St E,Minneapolis,MN,55406,-10381339.942,5613391.3175
4239,Feb14,1089Feb14,2-Butanone (MEK),1,ug/m3,78-93-3,10000,ug/m3,HRV,Perkins Hill co-located,MPRB,3419 4th St N,Minneapolis,MN,55412,-10384439.752,5624238.9731
4240,Feb14,1089Feb14,Acetone,6.4,ug/m3,67-64-1,590000,ug/m3,REL,Perkins Hill co-located,MPRB,3419 4th St N,Minneapolis,MN,55412,-10384439.752,5624238.9731
4241,Feb14,1089Feb14,Benzene,1.2,ug/m3,71-43-2,1.3,ug/m3,HRV,Perkins Hill co-located,MPRB,3419 4th St N,Minneapolis,MN,55412,-10384439.752,5624238.9731
4242,Feb14,1089Feb14,Dichlorodifluoromethane,3.1,ug/m3,75-71-8,4950000,ug/m3,REL,Perkins Hill co-located,MPRB,3419 4th St N,Minneapolis,MN,55412,-10384439.752,5624238.9731
4243,Feb14,1089Feb14,Ethanol,23.9,ug/m3,64-17-5,1900000,ug/m3,REL,Perkins Hill co-located,MPRB,3419 4th St N,Minneapolis,MN,55412,-10384439.752,5624238.9731
4244,Feb14,1089Feb14,Methylene Chloride,27.9,ug/m3,75-09-2,20,ug/m3,HRV,Perkins Hill co-located,MPRB,3419 4th St N,Minneapolis,MN,55412,-10384439.752,5624238.9731
4245,Feb14,1089Feb14,n-Hexane,2.7,ug/m3,110-54-3,2000,ug/m3,HRV,Perkins Hill co-located,MPRB,3419 4th St N,Minneapolis,MN,55412,-10384439.752,5624238.9731
4246,Feb14,1089Feb14,Toluene,1.5,ug/m3,108-88-3,400,ug/m3,HRV,Perkins Hill co-located,MPRB,3419 4th St N,Minneapolis,MN,55412,-10384439.752,5624238.9731
4247,Feb14,1089Feb14,Trichlorofluoromethane,1.8,ug/m3,75-69-4,5600000,ug/m3,REL,Perkins Hill co-located,MPRB,3419 4th St N,Minneapolis,MN,55412,-10384439.752,5624238.9731
4248,Feb14,1198Feb14,Acetone,3.3,ug/m3,67-64-1,590000,ug/m3,REL,,Volunteer,4610 Blaisdell Ave,Minneapolis,MN,55419,-10383804.0388,5608788.1903
4249,Feb14,1198Feb14,Benzene,0.67,ug/m3,71-43-2,1.3,ug/m3,HRV,,Volunteer,4610 Blaisdell Ave,Minneapolis,MN,55419,-10383804.0388,5608788.1903
4250,Feb14,1198Feb14,Dichlorodifluoromethane,4,ug/m3,75-71-8,4950000,ug/m3,REL,,Volunteer,4610 Blaisdell Ave,Minneapolis,MN,55419,-10383804.0388,5608788.1903
4251,Feb14,1198Feb14,Ethanol,9.8,ug/m3,64-17-5,1900000,ug/m3,REL,,Volunteer,4610 Blaisdell Ave,Minneapolis,MN,55419,-10383804.0388,5608788.1903
4252,Feb14,1198Feb14,Methylene Chloride,7.7,ug/m3,75-09-2,20,ug/m3,HRV,,Volunteer,4610 Blaisdell Ave,Minneapolis,MN,55419,-10383804.0388,5608788.1903
4253,Feb14,1198Feb14,Toluene,3,ug/m3,108-88-3,400,ug/m3,HRV,,Volunteer,4610 Blaisdell Ave,Minneapolis,MN,55419,-10383804.0388,5608788.1903
4254,Feb14,1206Feb14,Acetone,3.1,ug/m3,67-64-1,590000,ug/m3,REL,,Volunteer,3511 Fillmore St NE,Minneapolis,MN,55418,-10379671.1334,5626514.9233
4255,Feb14,1206Feb14,Benzene,0.95,ug/m3,71-43-2,1.3,ug/m3,HRV,,Volunteer,3511 Fillmore St NE,Minneapolis,MN,55418,-10379671.1334,5626514.9233
4256,Feb14,1206Feb14,Chloromethane,1.1,ug/m3,74-87-3,206544,ug/m3,PEL,,Volunteer,3511 Fillmore St NE,Minneapolis,MN,55418,-10379671.1334,5626514.9233
4257,Feb14,1206Feb14,Dichlorodifluoromethane,1.9,ug/m3,75-71-8,4950000,ug/m3,REL,,Volunteer,3511 Fillmore St NE,Minneapolis,MN,55418,-10379671.1334,5626514.9233
4258,Feb14,1206Feb14,Ethanol,6.7,ug/m3,64-17-5,1900000,ug/m3,REL,,Volunteer,3511 Fillmore St NE,Minneapolis,MN,55418,-10379671.1334,5626514.9233
4259,Feb14,1206Feb14,Methylene Chloride,0.99,ug/m3,75-09-2,20,ug/m3,HRV,,Volunteer,3511 Fillmore St NE,Minneapolis,MN,55418,-10379671.1334,5626514.9233
4260,Feb14,1206Feb14,Toluene,1.6,ug/m3,108-88-3,400,ug/m3,HRV,,Volunteer,3511 Fillmore St NE,Minneapolis,MN,55418,-10379671.1334,5626514.9233
4261,Feb14,1206Feb14,Trichlorofluoromethane,1.5,ug/m3,75-69-4,5600000,ug/m3,REL,,Volunteer,3511 Fillmore St NE,Minneapolis,MN,55418,-10379671.1334,5626514.9233
4262,Feb14,1208Feb14,2-Butanone (MEK),4.7,ug/m3,78-93-3,10000,ug/m3,HRV,,Volunteer,3245 Irving Ave S,Minneapolis,MN,55408,-10386342.402,5612596.3505
4263,Feb14,1208Feb14,Acetone,15.6,ug/m3,67-64-1,590000,ug/m3,REL,,Volunteer,3245 Irving Ave S,Minneapolis,MN,55408,-10386342.402,5612596.3505
4264,Feb14,1208Feb14,Benzene,0.82,ug/m3,71-43-2,1.3,ug/m3,HRV,,Volunteer,3245 Irving Ave S,Minneapolis,MN,55408,-10386342.402,5612596.3505
4265,Feb14,1208Feb14,Chloromethane,1.4,ug/m3,74-87-3,206544,ug/m3,PEL,,Volunteer,3245 Irving Ave S,Minneapolis,MN,55408,-10386342.402,5612596.3505
4266,Feb14,1208Feb14,Dichlorodifluoromethane,2.8,ug/m3,75-71-8,4950000,ug/m3,REL,,Volunteer,3245 Irving Ave S,Minneapolis,MN,55408,-10386342.402,5612596.3505
4267,Feb14,1208Feb14,Ethanol,14.5,ug/m3,64-17-5,1900000,ug/m3,REL,,Volunteer,3245 Irving Ave S,Minneapolis,MN,55408,-10386342.402,5612596.3505
4268,Feb14,1208Feb14,Methylene Chloride,4.5,ug/m3,75-09-2,20,ug/m3,HRV,,Volunteer,3245 Irving Ave S,Minneapolis,MN,55408,-10386342.402,5612596.3505
4269,Feb14,1208Feb14,n-Hexane,1.6,ug/m3,110-54-3,2000,ug/m3,HRV,,Volunteer,3245 Irving Ave S,Minneapolis,MN,55408,-10386342.402,5612596.3505
4270,Feb14,1212Feb14,2-Butanone (MEK),1.6,ug/m3,78-93-3,10000,ug/m3,HRV,,Volunteer,5325 35th Ave S,Minneapolis,MN,55417,-10377377.8969,5606793.2523
4271,Feb14,1212Feb14,Acetone,5.6,ug/m3,67-64-1,590000,ug/m3,REL,,Volunteer,5325 35th Ave S,Minneapolis,MN,55417,-10377377.8969,5606793.2523
4272,Feb14,1212Feb14,Benzene,1.3,ug/m3,71-43-2,1.3,ug/m3,HRV,,Volunteer,5325 35th Ave S,Minneapolis,MN,55417,-10377377.8969,5606793.2523
4273,Feb14,1212Feb14,Chloromethane,1.1,ug/m3,74-87-3,206544,ug/m3,PEL,,Volunteer,5325 35th Ave S,Minneapolis,MN,55417,-10377377.8969,5606793.2523
4274,Feb14,1212Feb14,Dichlorodifluoromethane,2.3,ug/m3,75-71-8,4950000,ug/m3,REL,,Volunteer,5325 35th Ave S,Minneapolis,MN,55417,-10377377.8969,5606793.2523
4275,Feb14,1212Feb14,Ethanol,12.4,ug/m3,64-17-5,1900000,ug/m3,REL,,Volunteer,5325 35th Ave S,Minneapolis,MN,55417,-10377377.8969,5606793.2523
4276,Feb14,1212Feb14,Methylene Chloride,3.3,ug/m3,75-09-2,20,ug/m3,HRV,,Volunteer,5325 35th Ave S,Minneapolis,MN,55417,-10377377.8969,5606793.2523
4277,Feb14,1212Feb14,Propylene,2.1,ug/m3,115-07-1,1050000,ug/m3,REL,,Volunteer,5325 35th Ave S,Minneapolis,MN,55417,-10377377.8969,5606793.2523
4278,Feb14,1212Feb14,Toluene,2.6,ug/m3,108-88-3,400,ug/m3,HRV,,Volunteer,5325 35th Ave S,Minneapolis,MN,55417,-10377377.8969,5606793.2523
4279,Feb14,1228Feb14,2-Butanone (MEK),1.8,ug/m3,78-93-3,10000,ug/m3,HRV,,Volunteer,4710 Aldrich Ave N,Minneapolis,MN,55430,-10385009.9185,5627927.8586
4280,Feb14,1228Feb14,Acetone,9.4,ug/m3,67-64-1,590000,ug/m3,REL,,Volunteer,4710 Aldrich Ave N,Minneapolis,MN,55430,-10385009.9185,5627927.8586
4281,Feb14,1228Feb14,Benzene,1.5,ug/m3,71-43-2,1.3,ug/m3,HRV,,Volunteer,4710 Aldrich Ave N,Minneapolis,MN,55430,-10385009.9185,5627927.8586
4282,Feb14,1228Feb14,Dichlorodifluoromethane,4.2,ug/m3,75-71-8,4950000,ug/m3,REL,,Volunteer,4710 Aldrich Ave N,Minneapolis,MN,55430,-10385009.9185,5627927.8586
4283,Feb14,1228Feb14,Ethanol,11.6,ug/m3,64-17-5,1900000,ug/m3,REL,,Volunteer,4710 Aldrich Ave N,Minneapolis,MN,55430,-10385009.9185,5627927.8586
4284,Feb14,1228Feb14,n-Heptane,1.2,ug/m3,142-82-5,350000,ug/m3,REL,,Volunteer,4710 Aldrich Ave N,Minneapolis,MN,55430,-10385009.9185,5627927.8586
4285,Feb14,1228Feb14,n-Hexane,1.6,ug/m3,110-54-3,2000,ug/m3,HRV,,Volunteer,4710 Aldrich Ave N,Minneapolis,MN,55430,-10385009.9185,5627927.8586
4286,Feb14,1228Feb14,Toluene,2.9,ug/m3,108-88-3,400,ug/m3,HRV,,Volunteer,4710 Aldrich Ave N,Minneapolis,MN,55430,-10385009.9185,5627927.8586
4287,Feb14,1230Feb14,2-Propanol,0.78,ug/m3,67-63-0,980000,ug/m3,REL,,Volunteer,2607 Thomas Ave N,Minneapolis,MN,55411,-10387594.5877,5622508.3943
4288,Feb14,1230Feb14,Acetone,2.5,ug/m3,67-64-1,590000,ug/m3,REL,,Volunteer,2607 Thomas Ave N,Minneapolis,MN,55411,-10387594.5877,5622508.3943
4289,Feb14,1230Feb14,Benzene,0.85,ug/m3,71-43-2,1.3,ug/m3,HRV,,Volunteer,2607 Thomas Ave N,Minneapolis,MN,55411,-10387594.5877,5622508.3943
4290,Feb14,1230Feb14,Chloromethane,1.2,ug/m3,74-87-3,206544,ug/m3,PEL,,Volunteer,2607 Thomas Ave N,Minneapolis,MN,55411,-10387594.5877,5622508.3943
4291,Feb14,1230Feb14,Dichlorodifluoromethane,2.6,ug/m3,75-71-8,4950000,ug/m3,REL,,Volunteer,2607 Thomas Ave N,Minneapolis,MN,55411,-10387594.5877,5622508.3943
4292,Feb14,1230Feb14,Ethanol,4.5,ug/m3,64-17-5,1900000,ug/m3,REL,,Volunteer,2607 Thomas Ave N,Minneapolis,MN,55411,-10387594.5877,5622508.3943
4293,Feb14,1230Feb14,Methylene Chloride,1.5,ug/m3,75-09-2,20,ug/m3,HRV,,Volunteer,2607 Thomas Ave N,Minneapolis,MN,55411,-10387594.5877,5622508.3943
4294,Feb14,1230Feb14,Propylene,1.4,ug/m3,115-07-1,1050000,ug/m3,REL,,Volunteer,2607 Thomas Ave N,Minneapolis,MN,55411,-10387594.5877,5622508.3943
4295,Feb14,1230Feb14,Toluene,1.3,ug/m3,108-88-3,400,ug/m3,HRV,,Volunteer,2607 Thomas Ave N,Minneapolis,MN,55411,-10387594.5877,5622508.3943
4296,Feb14,1230Feb14,Trichlorofluoromethane,1.5,ug/m3,75-69-4,5600000,ug/m3,REL,,Volunteer,2607 Thomas Ave N,Minneapolis,MN,55411,-10387594.5877,5622508.3943
4297,Feb14,1234Feb14,"1,2,4-Trichlorobenzene",16.5,ug/m3,120-82-1,40000,ug/m3,REL,Glen Gale Park co-located,MPRB,2466 Ilion Ave N,Minneapolis,MN,55401,-10386117.0186,5622208.3979
4298,Feb14,1234Feb14,2-Butanone (MEK),5.6,ug/m3,78-93-3,10000,ug/m3,HRV,Glen Gale Park co-located,MPRB,2466 Ilion Ave N,Minneapolis,MN,55401,-10386117.0186,5622208.3979
4299,Feb14,1234Feb14,2-Propanol,2.5,ug/m3,67-63-0,980000,ug/m3,REL,Glen Gale Park co-located,MPRB,2466 Ilion Ave N,Minneapolis,MN,55401,-10386117.0186,5622208.3979
4300,Feb14,1234Feb14,Acetone,11.7,ug/m3,67-64-1,590000,ug/m3,REL,Glen Gale Park co-located,MPRB,2466 Ilion Ave N,Minneapolis,MN,55401,-10386117.0186,5622208.3979
4301,Feb14,1234Feb14,Benzene,1.5,ug/m3,71-43-2,1.3,ug/m3,HRV,Glen Gale Park co-located,MPRB,2466 Ilion Ave N,Minneapolis,MN,55401,-10386117.0186,5622208.3979
4302,Feb14,1234Feb14,Chloromethane,0.81,ug/m3,74-87-3,206544,ug/m3,PEL,Glen Gale Park co-located,MPRB,2466 Ilion Ave N,Minneapolis,MN,55401,-10386117.0186,5622208.3979
4303,Feb14,1234Feb14,Dichlorodifluoromethane,6.9,ug/m3,75-71-8,4950000,ug/m3,REL,Glen Gale Park co-located,MPRB,2466 Ilion Ave N,Minneapolis,MN,55401,-10386117.0186,5622208.3979
4304,Feb14,1234Feb14,Ethanol,14.9,ug/m3,64-17-5,1900000,ug/m3,REL,Glen Gale Park co-located,MPRB,2466 Ilion Ave N,Minneapolis,MN,55401,-10386117.0186,5622208.3979
4305,Feb14,1234Feb14,"Hexachloro-1,3-butadiene",3.6,ug/m3,87-68-3,240,ug/m3,REL,Glen Gale Park co-located,MPRB,2466 Ilion Ave N,Minneapolis,MN,55401,-10386117.0186,5622208.3979
4306,Feb14,1234Feb14,Methylene Chloride,38.3,ug/m3,75-09-2,20,ug/m3,HRV,Glen Gale Park co-located,MPRB,2466 Ilion Ave N,Minneapolis,MN,55401,-10386117.0186,5622208.3979
4307,Feb14,1234Feb14,Naphthalene,37.6,ug/m3,91-20-3,9,ug/m3,HRV,Glen Gale Park co-located,MPRB,2466 Ilion Ave N,Minneapolis,MN,55401,-10386117.0186,5622208.3979
4308,Feb14,1234Feb14,n-Hexane,6.1,ug/m3,110-54-3,2000,ug/m3,HRV,Glen Gale Park co-located,MPRB,2466 Ilion Ave N,Minneapolis,MN,55401,-10386117.0186,5622208.3979
4309,Feb14,1234Feb14,Propylene,3.5,ug/m3,115-07-1,1050000,ug/m3,REL,Glen Gale Park co-located,MPRB,2466 Ilion Ave N,Minneapolis,MN,55401,-10386117.0186,5622208.3979
4310,Feb14,1234Feb14,Toluene,2.7,ug/m3,108-88-3,400,ug/m3,HRV,Glen Gale Park co-located,MPRB,2466 Ilion Ave N,Minneapolis,MN,55401,-10386117.0186,5622208.3979
4311,Feb14,1235Feb14,2-Butanone (MEK),3.2,ug/m3,78-93-3,10000,ug/m3,HRV,,Volunteer,914 Franklin Terrace,Minneapolis,MN,55406,-10378029.9006,5615833.0453
4312,Feb14,1235Feb14,2-Propanol,1.3,ug/m3,67-63-0,980000,ug/m3,REL,,Volunteer,914 Franklin Terrace,Minneapolis,MN,55406,-10378029.9006,5615833.0453
4313,Feb14,1235Feb14,Acetone,6.2,ug/m3,67-64-1,590000,ug/m3,REL,,Volunteer,914 Franklin Terrace,Minneapolis,MN,55406,-10378029.9006,5615833.0453
4314,Feb14,1235Feb14,Benzene,1.1,ug/m3,71-43-2,1.3,ug/m3,HRV,,Volunteer,914 Franklin Terrace,Minneapolis,MN,55406,-10378029.9006,5615833.0453
4315,Feb14,1235Feb14,Dichlorodifluoromethane,2.7,ug/m3,75-71-8,4950000,ug/m3,REL,,Volunteer,914 Franklin Terrace,Minneapolis,MN,55406,-10378029.9006,5615833.0453
4316,Feb14,1235Feb14,Ethanol,8.5,ug/m3,64-17-5,1900000,ug/m3,REL,,Volunteer,914 Franklin Terrace,Minneapolis,MN,55406,-10378029.9006,5615833.0453
4317,Feb14,1235Feb14,Propylene,1.7,ug/m3,115-07-1,1050000,ug/m3,REL,,Volunteer,914 Franklin Terrace,Minneapolis,MN,55406,-10378029.9006,5615833.0453
4318,Feb14,1235Feb14,Toluene,7.5,ug/m3,108-88-3,400,ug/m3,HRV,,Volunteer,914 Franklin Terrace,Minneapolis,MN,55406,-10378029.9006,5615833.0453
4319,Feb14,1249Feb14,Acetone,7.9,ug/m3,67-64-1,590000,ug/m3,REL,,Volunteer,3406 Knox Ave N,Minneapolis,MN,55412,-10386316.8761,5624205.9479
4320,Feb14,1249Feb14,Benzene,0.94,ug/m3,71-43-2,1.3,ug/m3,HRV,,Volunteer,3406 Knox Ave N,Minneapolis,MN,55412,-10386316.8761,5624205.9479
4321,Feb14,1249Feb14,Chloromethane,1.4,ug/m3,74-87-3,206544,ug/m3,PEL,,Volunteer,3406 Knox Ave N,Minneapolis,MN,55412,-10386316.8761,5624205.9479
4322,Feb14,1249Feb14,Dichlorodifluoromethane,3.5,ug/m3,75-71-8,4950000,ug/m3,REL,,Volunteer,3406 Knox Ave N,Minneapolis,MN,55412,-10386316.8761,5624205.9479
4323,Feb14,1249Feb14,Ethanol,13.8,ug/m3,64-17-5,1900000,ug/m3,REL,,Volunteer,3406 Knox Ave N,Minneapolis,MN,55412,-10386316.8761,5624205.9479
4324,Feb14,1249Feb14,Methylene Chloride,1.9,ug/m3,75-09-2,20,ug/m3,HRV,,Volunteer,3406 Knox Ave N,Minneapolis,MN,55412,-10386316.8761,5624205.9479
4325,Feb14,1249Feb14,n-Hexane,0.92,ug/m3,110-54-3,2000,ug/m3,HRV,,Volunteer,3406 Knox Ave N,Minneapolis,MN,55412,-10386316.8761,5624205.9479
4326,Feb14,1249Feb14,Toluene,1.1,ug/m3,108-88-3,400,ug/m3,HRV,,Volunteer,3406 Knox Ave N,Minneapolis,MN,55412,-10386316.8761,5624205.9479
4327,Feb14,1249Feb14,Trichlorofluoromethane,1.7,ug/m3,75-69-4,5600000,ug/m3,REL,,Volunteer,3406 Knox Ave N,Minneapolis,MN,55412,-10386316.8761,5624205.9479
4328,Feb14,1255Feb14,Benzene,1.3,ug/m3,71-43-2,1.3,ug/m3,HRV,,Volunteer,3206 51st St E,Minneapolis,MN,55417,-10377772.9729,5607492.3543
4329,Feb14,1255Feb14,Cyclohexane,1.3,ug/m3,110-82-7,1050000,ug/m3,REL,,Volunteer,3206 51st St E,Minneapolis,MN,55417,-10377772.9729,5607492.3543
4330,Feb14,1255Feb14,Dichlorodifluoromethane,1.6,ug/m3,75-71-8,4950000,ug/m3,REL,,Volunteer,3206 51st St E,Minneapolis,MN,55417,-10377772.9729,5607492.3543
4331,Feb14,1255Feb14,Ethanol,16.5,ug/m3,64-17-5,1900000,ug/m3,REL,,Volunteer,3206 51st St E,Minneapolis,MN,55417,-10377772.9729,5607492.3543
4332,Feb14,1260Feb14,2-Butanone (MEK),1.6,ug/m3,78-93-3,10000,ug/m3,HRV,Lake Calhoun Thomas Beach co-located,MPRB,3706 Upton Ave S,Minneapolis,MN,55410,-10387814.7642,5611301.3158
4333,Feb14,1260Feb14,Acetone,4.9,ug/m3,67-64-1,590000,ug/m3,REL,Lake Calhoun Thomas Beach co-located,MPRB,3706 Upton Ave S,Minneapolis,MN,55410,-10387814.7642,5611301.3158
4334,Feb14,1260Feb14,Benzene,0.63,ug/m3,71-43-2,1.3,ug/m3,HRV,Lake Calhoun Thomas Beach co-located,MPRB,3706 Upton Ave S,Minneapolis,MN,55410,-10387814.7642,5611301.3158
4335,Feb14,1260Feb14,Chloromethane,1,ug/m3,74-87-3,206544,ug/m3,PEL,Lake Calhoun Thomas Beach co-located,MPRB,3706 Upton Ave S,Minneapolis,MN,55410,-10387814.7642,5611301.3158
4336,Feb14,1260Feb14,Dichlorodifluoromethane,2,ug/m3,75-71-8,4950000,ug/m3,REL,Lake Calhoun Thomas Beach co-located,MPRB,3706 Upton Ave S,Minneapolis,MN,55410,-10387814.7642,5611301.3158
4337,Feb14,1260Feb14,Ethanol,4.9,ug/m3,64-17-5,1900000,ug/m3,REL,Lake Calhoun Thomas Beach co-located,MPRB,3706 Upton Ave S,Minneapolis,MN,55410,-10387814.7642,5611301.3158
4338,Feb14,1260Feb14,Methylene Chloride,1.3,ug/m3,75-09-2,20,ug/m3,HRV,Lake Calhoun Thomas Beach co-located,MPRB,3706 Upton Ave S,Minneapolis,MN,55410,-10387814.7642,5611301.3158
4339,Feb14,1261Feb14,2-Butanone (MEK),1.5,ug/m3,78-93-3,10000,ug/m3,HRV,GVP North Side,business,3607 Bryant Ave S,Minneapolis,MN,55409,-10385073.4128,5611674.6928
4340,Feb14,1261Feb14,2-Propanol,1.8,ug/m3,67-63-0,980000,ug/m3,REL,GVP North Side,business,3607 Bryant Ave S,Minneapolis,MN,55409,-10385073.4128,5611674.6928
4341,Feb14,1261Feb14,Acetone,12.9,ug/m3,67-64-1,590000,ug/m3,REL,GVP North Side,business,3607 Bryant Ave S,Minneapolis,MN,55409,-10385073.4128,5611674.6928
4342,Feb14,1261Feb14,Benzene,1.2,ug/m3,71-43-2,1.3,ug/m3,HRV,GVP North Side,business,3607 Bryant Ave S,Minneapolis,MN,55409,-10385073.4128,5611674.6928
4343,Feb14,1261Feb14,Dichlorodifluoromethane,2.9,ug/m3,75-71-8,4950000,ug/m3,REL,GVP North Side,business,3607 Bryant Ave S,Minneapolis,MN,55409,-10385073.4128,5611674.6928
4344,Feb14,1261Feb14,Ethanol,11,ug/m3,64-17-5,1900000,ug/m3,REL,GVP North Side,business,3607 Bryant Ave S,Minneapolis,MN,55409,-10385073.4128,5611674.6928
4345,Feb14,1261Feb14,Propylene,1.6,ug/m3,115-07-1,1050000,ug/m3,REL,GVP North Side,business,3607 Bryant Ave S,Minneapolis,MN,55409,-10385073.4128,5611674.6928
4346,Feb14,1261Feb14,Toluene,2.1,ug/m3,108-88-3,400,ug/m3,HRV,GVP North Side,business,3607 Bryant Ave S,Minneapolis,MN,55409,-10385073.4128,5611674.6928
4347,Feb14,1285Feb14,2-Butanone (MEK),1.9,ug/m3,78-93-3,10000,ug/m3,HRV,Kohl & Madden Printing Inc Corp NW,business,782 29th Ave SE,Minneapolis,MN,55414,-10376307.3436,5619085.4096
4348,Feb14,1285Feb14,Acetone,6.7,ug/m3,67-64-1,590000,ug/m3,REL,Kohl & Madden Printing Inc Corp NW,business,782 29th Ave SE,Minneapolis,MN,55414,-10376307.3436,5619085.4096
4349,Feb14,1285Feb14,Benzene,0.77,ug/m3,71-43-2,1.3,ug/m3,HRV,Kohl & Madden Printing Inc Corp NW,business,782 29th Ave SE,Minneapolis,MN,55414,-10376307.3436,5619085.4096
4350,Feb14,1285Feb14,Chloromethane,0.97,ug/m3,74-87-3,206544,ug/m3,PEL,Kohl & Madden Printing Inc Corp NW,business,782 29th Ave SE,Minneapolis,MN,55414,-10376307.3436,5619085.4096
4351,Feb14,1285Feb14,Dichlorodifluoromethane,1.9,ug/m3,75-71-8,4950000,ug/m3,REL,Kohl & Madden Printing Inc Corp NW,business,782 29th Ave SE,Minneapolis,MN,55414,-10376307.3436,5619085.4096
4352,Feb14,1285Feb14,Ethanol,13.3,ug/m3,64-17-5,1900000,ug/m3,REL,Kohl & Madden Printing Inc Corp NW,business,782 29th Ave SE,Minneapolis,MN,55414,-10376307.3436,5619085.4096
4353,Feb14,1285Feb14,Methylene Chloride,9.8,ug/m3,75-09-2,20,ug/m3,HRV,Kohl & Madden Printing Inc Corp NW,business,782 29th Ave SE,Minneapolis,MN,55414,-10376307.3436,5619085.4096
4354,Feb14,1285Feb14,Toluene,1.7,ug/m3,108-88-3,400,ug/m3,HRV,Kohl & Madden Printing Inc Corp NW,business,782 29th Ave SE,Minneapolis,MN,55414,-10376307.3436,5619085.4096
4355,Feb14,1465Feb14,Acetone,2.6,ug/m3,67-64-1,590000,ug/m3,REL,,Volunteer,3041 Grand Street NE,Minneapolis,MN,55418,-10382804.6761,5625216.9026
4356,Feb14,1465Feb14,Benzene,3.8,ug/m3,71-43-2,1.3,ug/m3,HRV,,Volunteer,3041 Grand Street NE,Minneapolis,MN,55418,-10382804.6761,5625216.9026
4357,Feb14,1465Feb14,Ethanol,5.2,ug/m3,64-17-5,1900000,ug/m3,REL,,Volunteer,3041 Grand Street NE,Minneapolis,MN,55418,-10382804.6761,5625216.9026
4358,Feb14,1465Feb14,Methylene Chloride,4.4,ug/m3,75-09-2,20,ug/m3,HRV,,Volunteer,3041 Grand Street NE,Minneapolis,MN,55418,-10382804.6761,5625216.9026
4359,Feb14,1465Feb14,Toluene,3.1,ug/m3,108-88-3,400,ug/m3,HRV,,Volunteer,3041 Grand Street NE,Minneapolis,MN,55418,-10382804.6761,5625216.9026
